newspaper_name,article_title,publication_date,change_id,change_content,change_timestamp,classification
20 Minuten,"Zwei Vermisste in Italien: «Er hat versucht, sie zu retten»",2025-11-17 14:29:53,4095,"--- Database Content\n
+++ Fetched Content\n
@@ -3,13 +3,12 @@\n
 Einer von ihnen wollte einer anderen Frau zu Hilfe kommen.

Darum gehts

Seit Sonntagabend suchen schwere Unwetter den Norden Italiens heim. 
 Wie die italienische Zeitung «Corriere della Sera» schreibt, kam es zu Schlammlawinen, Überflutungen und Erdrutschen. 
 Innerhalb von nur zwölf Stunden fielen mancherorts bis zu 200 Liter Regen pro Quadratmeter. 
-Besonders verheerend ist die Lage in der Region Friaul-Julisch Venetien in Norditalien.

Infolge der starken Unwetter wurde im Dorf «Brazzano» in der Nähe von Cormons ein Haus von einem Erdrutsch zerstört. 
-Eine Person konnte lebend geborgen werden, die Suche nach zwei vermissten Personen dauert weiter an: Dem 32-jährigen Deutschen K. 
+Besonders verheerend ist die Lage in der Region Friaul-Julisch Venetien in Norditalien.

Infolge der starken Unwetter wurde im Dorf Brazzano in der Nähe von Cormons ein Haus von einem Erdrutsch zerstört. 
+Eine Person konnte lebend geborgen werden, die Suche nach zwei vermissten Personen dauert weiter an: dem 32-jährigen Deutschen K. 
 und der 83-jährigen S. 
 Der Deutsche wollte die Frau möglicherweise retten und verunfallte dabei selbst.

Der Bürgermeister von Cormons liess alle Schulen schliessen. 
 Cormons liegt in der am stärksten betroffenen Region. 
-«Angesichts der Verkehrslage und der damit verbundenen Risiken arbeiten wir alle mit Hochdruck daran, die Situation bestmöglich zu bewältigen». 
-Weiter sagte er: «Die Regenfälle der letzten Nacht haben in unserer Region schwere Schäden und Probleme verursacht. 
-Polizei, Feuerwehr und Katastrophenschutz sind mit einem Grossaufgebot im Einsatz und arbeiten unermüdlich».

Wie schätzt du die Gefahr von Naturkatastrophen und extremen Wetterereignissen in der Schweiz ein?

Unwetter haben in den letzten Stunden auch andere Regionen Italiens heimgesucht. 
+«Angesichts der Verkehrslage und der damit verbundenen Risiken arbeiten wir alle mit Hochdruck daran, die Situation bestmöglich zu bewältigen.» Weiter sagte er: «Die Regenfälle der letzten Nacht haben in unserer Region schwere Schäden und Probleme verursacht. 
+Polizei, Feuerwehr und Katastrophenschutz sind mit einem Grossaufgebot im Einsatz und arbeiten unermüdlich.»

Wie schätzt du die Gefahr von Naturkatastrophen und extremen Wetterereignissen in der Schweiz ein?

Unwetter haben in den letzten Stunden auch andere Regionen Italiens heimgesucht. 
 In Ligurien kam es zu Störungen im Bahnverkehr, in der Toskana verunfallte ein Auto aufgrund starken Regens und in Lucca gab es ebenfalls einen grossen Erdrutsch.

Jonah Weibel (wei) arbeitet seit 2025 bei 20 Minuten. 
 Er ist Praktikant beim Ressort Newsdesk und schreibt über alle aktuellen Themen, am liebsten aber über Politik und Wirtschaft.",2025-11-17 15:51:22.496382,content change
20 Minuten,Was sagen Yakin und Kobel vor dem Showdown gegen Kosovo?,2025-11-17 14:37:47,,,,
20 Minuten,Partyplan in Pristina? «Haben noch nicht ans Feiern gedacht»,2025-11-17 14:37:47,,,,
20 Minuten,Partypläne in Pristina? «Haben noch nicht ans Feiern gedacht»,2025-11-17 14:37:47,,,,
20 Minuten,«Denken nicht an das Horrorszenario»: Yakin vor Kosovo-Kracher,2025-11-17 14:37:47,,,,
20 Minuten,Einbruch in drei Geschäfte: Diebe knacken Tresor mit Trennscheibe,2025-11-17 15:08:53,18006,"--- Database Content\n
+++ Fetched Content\n
@@ -1,5 +1,5 @@\n
-In der Nacht auf Sonntag haben sich Einbrecher Zugang zu einem Geschäft an der Ziegelbrückstrasse verschafft. 
-Mit einem Palettenrolli verschoben sie den Tresor zunächst, bevor sie ihn aufbrachen.

Darum gehts

Im Kanton Glarus ist es in der Nacht auf Sonntag zu einem spektakulären Einbruch in gleich drei Geschäfte an der Ziegelbrückstrasse im gleichnamigen Ort gekommen. 
+In der Nacht auf Montag haben sich Einbrecher Zugang zu einem Geschäft an der Ziegelbrückstrasse verschafft. 
+Mit einem Palettenrolli verschoben sie den Tresor zunächst, bevor sie ihn aufbrachen.

Darum gehts

Im Kanton Glarus ist es in der Nacht auf Montag zu einem spektakulären Einbruch in gleich drei Geschäfte an der Ziegelbrückstrasse im gleichnamigen Ort gekommen. 
 Wie die Glarner Kapo schreibt, gelangten die Täter «aus bisher unbekannter Richtung» auf das Firmengelände eines Gartencenters. 
 An der Südfassade hebelten sie mit einem unbekannten Werkzeug zwei Türen des Gewächshauses auf und drangen anschliessend durch das Aufdrücken einer Schiebetür in das Verkaufsgeschäft ein.

Dort verschafften sie sich durch das Aushebeln weiterer Türen Zutritt zu verschiedenen Räumen und durchsuchten diese. 
 Unter anderem rissen sie einen Tresor aus der Wand. ",2025-11-19 08:31:16.750849,typo
20 Minuten,So lebten und starben die Kessler-Zwillinge,2025-11-17 15:22:02,4356,"--- Database Content\n
+++ Fetched Content\n
@@ -1,11 +1,11 @@\n
 Von Leipzig bis nach Paris, vom DDR-Ensemble bis ins Showbusiness – die Kessler-Zwillinge waren stets Seite an Seite unterwegs.

Darum gehts

Der Tod der Kessler-Zwillinge hat tiefe Betroffenheit ausgelöst. 
-Wie ein Medienbericht meldet, sind Alice und Ellen Kessler im Alter von 89 Jahren gemeinsam gestorben, die Kriminalpolizei bestätigte einen Einsatz an ihrem Wohnort.

Im Leben waren sie unzertrennlich: Jahrzehntelang standen die eineiigen Zwillinge Seite an Seite, tanzten als Duo auf internationalen Bühnen, traten in TV-Shows rund um den Globus auf und teilten fast immer auch ihren Alltag. 
+Wie ein Medienbericht meldet, sind Alice und Ellen Kessler im Alter von 89 Jahren gemeinsam gestorben, laut «Bild» nahmen sie Sterbehilfe in Anspruch.

Im Leben waren sie unzertrennlich: Jahrzehntelang standen die eineiigen Zwillinge Seite an Seite, tanzten als Duo auf internationalen Bühnen, traten in TV-Shows rund um den Globus auf und teilten fast immer auch ihren Alltag. 
 Ihr Haus in Grünwald, nur wenige Autominuten südlich von München, wurde eigens mit zwei nahezu identischen, aber voneinander getrennten Wohnbereichen konzipiert – ein gemeinsamer Rückzugsort mit Raum für Abstand.

Auch für die Zeit nach ihrem Tod hatten Ellen und Alice eine klare Vorstellung: Sie wollten kremiert und in derselben Urne beigesetzt werden wie ihre Mutter und ihr Pudel Yello. 
 «Im Tode vereint – so hätten wir es gern. 
 Und das haben wir auch testamentarisch festgehalten», sagte Ellen Kessler 2024.

Ihre Karriere begann in Leipzig, wo die Schwestern früh eine professionelle Tanzausbildung erhielten und bereits auf der Bühne standen. 
 Als Jugendliche gehörten sie dem Staatlichen Ensemble der DDR an, bevor ihnen 1953 die Flucht in den Westen gelang. 
 In Düsseldorf und Berlin fanden sie erste Engagements im Rundfunk und auf Varietébühnen – der Auftakt einer aussergewöhnlichen Laufbahn.

Mitte der 1950er-Jahre folgte der internationale Durchbruch im Pariser Lido, das für Jahre ihr künstlerisches Zentrum wurde. 
-Als Kessler Twins prägten sie mit perfekter Synchronität und glamourösen Showeinlagen das Bild deutscher Unterhaltung weltweit. 
+Sie tanzten in New York, Monte Carlo, Barcelona, Sydney und Buenos Aires, traten in internationalen TV-Shows auf, sangen und standen für Kinofilme vor der Kamera.

Als «Kessler Twins» prägten sie mit perfekter Synchronität und glamourösen Showeinlagen das Bild deutscher Unterhaltung weltweit. 
 Tourneen, Galas und Auftritte auf bedeutenden Revuebühnen machten sie zu globalen Bühnenstars.

In den 1960er- und 1970er-Jahren wurden die Zwillinge zu festen Grössen der Samstagabendunterhaltung. 
 Auftritte in Formaten wie der «Peter-Alexander-Show» oder «Der Goldene Schuss» machten sie zu Ikonen des deutschen Fernsehens.

Ab den 1980er-Jahren verschob sich ihr Fokus auf Gastrollen, Galaauftritte und Musicals wie «Cabaret» oder «Hello, Dolly!». 
 Auch im hohen Alter blieben sie präsent, gaben Interviews und pflegten ihren Ruf als elegante, perfekt harmonierende Bühnenlegenden. ",2025-11-17 16:41:18.651225,content change
20 Minuten,«Will keinen Polizei-Ärger»: Kosovo-Coach witzelt vor Nati-Duell,2025-11-17 15:50:07,,,,
20 Minuten,Weil er keinen Polizei-Ärger will: Kosovo-Coach zahlt selbst,2025-11-17 15:50:07,,,,
20 Minuten,Du leckst den Löffel deiner Kinder ab? Denk noch mal drüber nach,2025-11-17 15:51:18,5521,"--- Database Content\n
+++ Fetched Content\n
@@ -8,6 +8,7 @@\n
 Was stimmt? 
 Wir haben bei Zahnärztin Dr. 
 med. 
+dent. 
 Hannah Selzner nachgefragt.

Wie steht es um deine Zahngesundheit?

«Niemand wird bereits mit Kariesbakterien geboren – häufig bekommt man die Bakterien, die die Zahnschäden verursachen können, im frühen Kindesalter durch die Eltern übertragen», erklärt Dr. 
 Selzner. 
 Dazu reicht das Ablecken eines Löffels oder eines Nuggis, der danach noch mal vom Kind benutzt wird, bereits aus. ",2025-11-17 20:21:24.753293,content change
20 Minuten,"Himmel pink erleuchtet: «Wow, was geht denn jetzt ab?»",2025-11-17 16:03:21,,,,
20 Minuten,Pächter verlieren Zuhause: Millionär kauft Zürichsee-Halbinsel,2025-11-17 16:16:26,,,,
20 Minuten,Scheibe bei Café von Ex-Fedpol-Chefin demoliert,2025-11-17 16:25:14,,,,
20 Minuten,Deutsche Familie vergiftet: Schon 11 Festnahmen,2025-11-17 16:42:10,,,,
20 Minuten,Pestizide? Nach Frau und Kindern stirbt auch der Familienvater,2025-11-17 16:42:10,,,,
20 Minuten,Vergiftungsverdacht: Auch der Familienvater stirbt in Istanbul,2025-11-17 16:42:10,,,,
20 Minuten,Nach Frau und Kindern stirbt auch der Familienvater,2025-11-17 16:42:10,4884,"--- Database Content\n
+++ Fetched Content\n
@@ -1,10 +1,11 @@\n
-Nach dem Tod einer Mutter und ihrer Kinder vermuten die Behörden ein Pestizid als Ursache. 
+Nach Mutter und zwei Kindern ist nun auch der Vater einer deutsch-türkischen Familie gestorben. 
+Die Behörden vermuten ein Pestizid als Ursache. 
 Im Zusammenhang mit dem seit dem Vorfall evakuierten Hotel sind drei weitere Personen festgenommen worden.

Darum gehts

Der tragische Vergiftungsfall in Istanbul hat ein weiteres Todesopfer gefordert. 
-Nachdem bereits die Mutter und zwei Kinder einer deutsch-türkischen Familie an den Folgen der Vergiftung ums Leben gekommen waren, sei nun auch der Vater im Spital verstorben, berichten türkische Medien.

Im Fall der in Istanbul verstorbenen Familie gibt es weitere Festnahmen. 
+Nachdem bereits die Mutter und zwei Kinder einer deutsch-türkischen Familie an den Folgen der Vergiftung ums Leben gekommen waren, sei nun auch der Vater im Spital verstorben, berichten türkische Medien.

Zuvor gab es im Zusammenhang mit den Todesfällen weitere Festnahmen. 
 Dabei handele es sich um zwei Hotelangestellte sowie eine Person, die Schädlingsbekämpfung in dem Hotel der Familie durchgeführt habe, berichtete die staatliche Nachrichtenagentur Anadolu. 
 Insgesamt seien nun elf Verdächtige in Gewahrsam. 
 Vier werden dem Haftrichter vorgeführt – dabei handelt es sich um Verkäufer von Streetfood und Süssigkeiten.

Die Mutter und ihre zwei Kinder, die in Istanbul Urlaub machten, waren in der vergangenen Woche gestorben. 
-Der Vater der Familie wird weiterhin in einem Krankenhaus behandelt. 
+Der Vater der Familie wurde bis zu seinem Tod am Montag in einem Spital behandelt. 
 Ermittler vermuteten bisher eine Lebensmittelvergiftung. 
 Sie gehen aber auch Hinweisen auf eine Vergiftung durch Chemikalien nach, die bei der Bekämpfung von Ungeziefer verwendet werden. 
 Konkrete Beweise sind bisher noch nicht öffentlich gemacht worden.

Eine Veröffentlichung toxikologischer Gutachten von Lebensmittelproben sowie eines Gutachtens der Gerichtsmedizin, die im Laufe des Montags erwartet wurden, stehen noch aus. 
@@ -15,9 +16,10 @@\n
 Am Mittwoch war die Familie Anadolu zufolge wegen Übelkeit und Erbrechens in ein Krankenhaus mit Verdacht auf Lebensmittelvergiftung eingeliefert und zwischenzeitlich entlassen worden.

Nachdem sich der Zustand verschlechtert hatte, wurde die gesamte Familie in der Nacht erneut in ein Krankenhaus gebracht. 
 Kurz darauf starben beide Kinder, am Freitag dann die Mutter. 
 Nach Angaben von Anadolu starb das Mädchen im Alter von drei, der Junge im Alter von sechs Jahren. 
-Bilder von einem Schild mit dem Geburtsdatum auf dem Grab des Jungen, die die Nachrichtenagentur IHA veröffentlichte, zeigen hingegen, dass der Junge demnach fünf Jahre alt war.

Die Familie wurde am Samstag in der westtürkischen Provinz Afyonkarahisar bestattet. 
+Bilder von einem Schild mit dem Geburtsdatum auf dem Grab des Jungen, die die Nachrichtenagentur IHA veröffentlichte, zeigen hingegen, dass der Junge demnach fünf Jahre alt war. 
+Das Alter des am Montag verstorbenen Vaters ist bislang nicht bekannt.

Die Mutter und die beiden Kinder wurden am Samstag in der westtürkischen Provinz Afyonkarahisar bestattet. 
 Bei der Familie handelt es sich um deutsche Staatsbürger mit türkischen Wurzeln. 
 In der Türkei werden Restaurants und Strassenverkäufer zwar kontrolliert, die Kontrolldichte ist jedoch insbesondere in touristisch stark frequentierten Gebieten Experten zufolge oft unzureichend.

Der Fall verunsichert auch Touristen vor Ort. 
 Urlauber im historischen Zentrum der Stadt sagten der Deutschen Presse-Agentur, sie würden nun mehr aufpassen bei der Essenswahl. 
 Das Tourismusministerium hat sich bisher noch nicht zu dem Fall geäussert.

Benedikt Hollenstein (bho) ist seit 2021 bei 20 Minuten. 
-Er schreibt für den Newsdesk und übernimmt dort auch Tagesleitungsschichten.


+Er schreibt für den Newsdesk und übernimmt dort auch Tagesleitungsschichten.

Karin Leuthold (kle), Jahrgang 1968, arbeitet seit 2005 für 20 Minuten und ist derzeit am Newsdesk tätig.

",2025-11-17 18:23:12.339096,content change
20 Minuten,«Bereue es zutiefst» – Tierheim gab acht Hunde an Horrorhof,2025-11-17 16:51:23,,,,
20 Minuten,Banksy-Diebstahl: Täter führt Polizei direkt zu sich nachhause,2025-11-17 16:57:10,,,,
20 Minuten,Schweizer Erfolgsserie bekommt eigenen Film,2025-11-17 16:59:25,,,,
20 Minuten,Explosion: Anschlag auf Bahngleis sollte vermutlich Zug sprengen,2025-11-17 17:38:08,5038,"--- Database Content\n
+++ Fetched Content\n
@@ -1,14 +1,14 @@\n
 In Polen gab es nahe Warschau einen Sabotage-Anschlag auf eine Eisenbahnlinie. 
 Die Linie ist wichtig, weil auf ihr Güter in die Ukraine transportiert werden. 
-Tusk spricht von einer Bedrohung der polnischen Sicherheit.

Darum gehts

In Polen haben Unbekannte einen Sprengstoffanschlag auf die Linie Warschau-Lublin verübt. 
-Die Eisenbahnlinie ist strategisch von grosser Bedeutung, denn Lublin ist der wichtigste Umschlagsplatz für Waffenhilfen für die Ukraine. 
+Tusk spricht von einer Bedrohung der polnischen Sicherheit.

Darum gehts

In Polen haben Unbekannte einen Sprengstoffanschlag auf die Linie Warschau–Lublin verübt. 
+Die Eisenbahnlinie ist strategisch von grosser Bedeutung, denn Lublin ist der wichtigste Umschlagplatz für Waffenhilfen für die Ukraine. 
 Die jetzt betroffene Strecke führt zum Grenzort Dorohusk und von dort weiter in die Ukraine. 
 Die polnische Regierung geht davon aus, dass die Täter einen bestimmten Zug in die Luft sprengen wollten.  Polens Regierungschef Donald Tusk sagte bei einem Besuch vor Ort. 
 «Glücklicherweise ist es nicht zu einer Tragödie gekommen, aber die Sache ist sehr ernst.»

Tusk sprach von einem beispiellosen Sabotageakt, der gegen die Sicherheit des polnischen Staates und die seiner Bürger gerichtet sei. 
 Man werde die Täter ausfindig machen – unabhängig davon, wer ihr Auftraggeber sei, schrieb er auf X. 
 Hintergründe der Tat blieben zunächst unklar, die Staatsanwaltschaft und der Geheimdienst ermitteln. 
 Der polnische Innenminister Marcin Kierwinski sagte, es gebe Aufzeichnungen von Überwachungskameras aus der Umgebung sowie Materialien und Gegenstände, die man sicherstellen konnte. 
-Durch diese Beweismittel werde man den Täter dieses Sabotageaktes schnell identifizieren können.

Im EU- und Nato-Land Polen, ist einer der engsten politischen Verbündeten der von Russland angegriffenen Ukraine. 
+Durch diese Beweismittel werde man den Täter dieses Sabotageaktes schnell identifizieren können.

Das EU- und Nato-Land Polen ist einer der engsten politischen Verbündeten der von Russland angegriffenen Ukraine. 
 Seit Kriegsbeginn herrscht in Polen Angst vor russischen Sabotageakten. 
 Besonders das Eisenbahnnetz gilt als mögliches Ziel, denn viele Militärtransporte in die Ukraine laufen über Polen. 
 Die jetzt betroffene Strecke führt zum Grenzort Dorohusk und von dort weiter in die Ukraine.

Im Zusammenhang mit dem Anschlag auf die Bahn hat Polens Regierung noch keinen Verdacht gegen Russland ausgesprochen. ",2025-11-17 18:52:50.731283,typo
20 Minuten,Naomi Seibt sieht sich als Opfer – wird sie verfolgt?,2025-11-17 17:57:04,,,,
20 Minuten,«Shameless Dating»: Wie offen bist du beim Daten?,2025-11-17 18:11:23,,,,
20 Minuten,Isaac (20) hat die grösste Mundöffnung der Welt,2025-11-17 18:36:16,,,,
20 Minuten,Isaac verdrückt Vierfach-Burger mit nur einem Biss,2025-11-17 18:36:16,,,,
20 Minuten,«Fassungslosigkeit und Entsetzen» – das löst Isaacs Mund aus,2025-11-17 18:36:16,,,,
